cave_id,name,inventory_number,latitude,longitude,pgi_id,pgi_name,pgi_latitude,pgi_longitude,lat_diff,lon_diff,distance_m,lat_abs_diff,lon_abs_diff
1770,Szpaciarnia II na Górze Zelce,J.Wl-01.14,51.096944444444446,18.789166666666667,1770,Szpaciarnia II na Górze Zelce,51.096944444244365,18.7891666667101,2.000817289626866e-10,-4.3431924723336124e-11,2.2453898733489912e-05,2.000817289626866e-10,4.3431924723336124e-11
1771,Szpaciarnia III na Górze Zelce,J.Wl-01.15,51.095555555555556,18.787222222222223,1771,Szpaciarnia III na Górze Zelce,51.095555555277706,18.78722222278111,2.778506313916296e-10,-5.588880469531432e-10,4.977706502820725e-05,2.778506313916296e-10,5.588880469531432e-10
1772,Jaskinia w Lisowicach,J.Wl-01.16,51.1075,18.835277777777776,1772,Jaskinia w Lisowicach,51.10749999990692,18.835277777488063,9.308109838457312e-11,2.8971314236514445e-10,2.27205610997908e-05,9.308109838457312e-11,2.8971314236514445e-10
1773,Jaskinia Marcina,J.Wl-01.17,51.10583333333334,18.8375,1773,Jaskinia Marcina,51.10583333334584,18.837499999634684,-1.2505552149377763e-11,3.653148894500191e-10,2.5543282093805152e-05,1.2505552149377763e-11,3.653148894500191e-10
1774,Jaskinia na Górze Kaplicznej Zachodnia,J.Wl-01.18,51.106944444444444,18.87,1774,Jaskinia na Górze Kaplicznej Zachodnia,51.10694444427826,18.87000000009128,1.6618173503957223e-10,-9.127987254942127e-11,1.9546217568876153e-05,1.6618173503957223e-10,9.127987254942127e-11
1775,Jaskinia na Górze Kaplicznej Wschodnia,J.Wl-01.19,51.106944444444444,18.87,1775,Jaskinia na Górze Kaplicznej Wschodnia,51.10694444427826,18.87000000009128,1.6618173503957223e-10,-9.127987254942127e-11,1.9546217568876153e-05,1.6618173503957223e-10,9.127987254942127e-11
1776,Jaskinia Mariusza II,J.Wl-01.20,51.091944444444444,18.791666666666668,1776,Jaskinia Mariusza II,51.09194444473261,18.79166666736829,-2.8816771191486623e-10,-7.016218717126321e-10,5.854739645924186e-05,2.8816771191486623e-10,7.016218717126321e-10
1777,Jaskinia Mariusza I,J.Wl-01.21,51.08708333333333,18.791666666666668,1777,Jaskinia Mariusza I,51.08708333322144,18.791666666572276,1.1188916460014298e-10,9.439204973205051e-11,1.4080671925859246e-05,1.1188916460014298e-10,9.439204973205051e-11
1778,Jaskinia Ewy,J.Wl-01.22,51.08083333333334,18.807222222222222,1778,Jaskinia Ewy,51.08083334589,18.807222270385413,-1.2556661488360987e-08,-4.816319076894615e-08,0.0036426655563971014,1.2556661488360987e-08,4.816319076894615e-08
1779,Jaskinia na Górze Draby,J.Wl-01.23,51.08027777777778,18.808611111111112,1779,Jaskinia na Górze Draby,51.0802777777064,18.808611110608897,7.138112323445966e-11,5.022151583489176e-10,3.5969584018588096e-05,7.138112323445966e-11,5.022151583489176e-10
1780,Jaskinia Szachownica II,J.Wl-01.24,51.055,18.805,1780,Jaskinia Szachownica II,51.05500000036159,18.8049999999468,-3.615880928009574e-10,5.31983346263587e-11,4.03786331818874e-05,3.615880928009574e-10,5.31983346263587e-11
1781,Jaskinia Szachownica I,J.Wl-01.25,51.05472222222222,18.805555555555557,1781,Jaskinia Szachownica I,51.05472222177766,18.80555555603896,4.445581680556643e-10,-4.83403539419669e-10,5.9876428874553845e-05,4.445581680556643e-10,4.83403539419669e-10
1782,Jaskinia Szachownica IV,J.Wl-01.26,51.05416666666667,18.80527777777778,1782,Jaskinia Szachownica IV,51.05416666650748,18.80527777827994,1.5918999451969285e-10,-5.021618676437356e-10,3.930962799584079e-05,1.5918999451969285e-10,5.021618676437356e-10
1783,Jaskinia Szachownica III,J.Wl-01.27,51.05416666666667,18.805,1783,Jaskinia Szachownica III,51.05416666667649,18.805000000286633,-9.819700608204585e-12,-2.866329396056244e-10,2.0064004855097366e-05,9.819700608204585e-12,2.866329396056244e-10
1784,Jaskinia Szachownica VI,J.Wl-01.28,51.05444444444444,18.805555555555557,1784,Jaskinia Szachownica VI,51.0544444441844,18.80555555615742,2.6004443043348147e-10,-6.018616716119141e-10,5.1046566004619264e-05,2.6004443043348147e-10,6.018616716119141e-10
1785,Jaskinia Kitajka,J.Wl-01.29,51.05083333333333,18.824166666666667,1785,Jaskinia Kitajka,51.050833333592045,18.82416666612354,-2.587157155176101e-10,5.431282090739842e-10,4.763362659426623e-05,2.587157155176101e-10,5.431282090739842e-10
1786,Szczelina z Uskokiem,J.Wl-02.01,50.988055555555555,18.843055555555555,1786,Szczelina z Uskokiem,50.98805555551623,18.843055554878763,3.9321434996963944e-11,6.767919558114954e-10,4.75736379475674e-05,3.9321434996963944e-11,6.767919558114954e-10
1787,Jaskinia w Kamieniołomie w Rębielskiej Górze,J.Wl-02.02,50.98833333333334,18.84361111111111,1787,Jaskinia w Kamieniołomie w Rębielskiej Górze,50.98833333365585,18.84361111072401,-3.225153477615095e-10,3.871001297284238e-10,4.494682558030506e-05,3.225153477615095e-10,3.871001297284238e-10
1788,Jaskinia Krucha Sala,J.Wl-02.03,50.98861111111111,18.84361111111111,1788,Jaskinia Krucha Sala,50.988611110691544,18.84361111081172,4.1956838003898156e-10,2.993871817125182e-10,5.114377111916652e-05,4.1956838003898156e-10,2.993871817125182e-10
1789,Jaskinia Północna na Rębielskiej Górze,J.Wl-02.04,50.98861111111111,18.843888888888888,1789,Jaskinia Północna na Rębielskiej Górze,50.98861111069503,18.84388888915482,4.1607961520639947e-10,-2.659312769992539e-10,4.986999377184942e-05,4.1607961520639947e-10,2.659312769992539e-10
1790,Jaskinia za Wantami w Rębielskiej Górze,J.Wl-02.05,50.989444444444445,18.845,1790,Jaskinia za Wantami w Rębielskiej Górze,50.98944444411275,18.845000000543415,3.3169555990752997e-10,-5.43415978881967e-10,5.298137787412481e-05,3.3169555990752997e-10,5.43415978881967e-10
1791,Jaskinia w Wilkowiecku Zachodnia,J.Wl-02.06,50.93083333333333,18.841666666666665,1791,Jaskinia w Wilkowiecku Zachodnia,50.93083333302259,18.84166666604947,3.107416546299646e-10,6.17195183849617e-10,5.536048809474962e-05,3.107416546299646e-10,6.17195183849617e-10
1792,Jaskinia w Wilkowiecku Wschodnia,J.Wl-02.07,50.93083333333333,18.841666666666665,1792,Jaskinia w Wilkowiecku Wschodnia,50.93083333302259,18.84166666604947,3.107416546299646e-10,6.17195183849617e-10,5.536048809474962e-05,3.107416546299646e-10,6.17195183849617e-10
1793,Jaskinia pod Skipirzepą,J.Wl-02.09,50.89361111111111,19.092222222222222,1793,Jaskinia pod Skipirzepą,50.89361111075989,19.09222222267656,3.512212742862175e-10,-4.5433878881340206e-10,5.040518581010569e-05,3.512212742862175e-10,4.5433878881340206e-10
1794,Jaskinia Katarowa,J.Wl-02.08,50.93083333333333,19.010555555555555,1794,Jaskinia Katarowa,50.93083333323565,19.010555556183064,9.768541531229857e-11,-6.275087116591749e-10,4.529815769522858e-05,9.768541531229857e-11,6.275087116591749e-10
1795,Jaskinia Szeptunów,J.Wl-02.10,50.87305555555555,19.234166666666667,1795,Jaskinia Szeptunów,50.873055555300105,19.23416666640567,2.554472189331136e-10,2.609965576994e-10,3.3796722386765836e-05,2.554472189331136e-10,2.609965576994e-10
1796,Jaskinia w Kamieniu,J.Wl-02.11,50.82611111111112,19.148055555555555,1796,Jaskinia w Kamieniu,50.826111110856765,19.14805555569796,2.5435298312004306e-10,-1.4240697510103928e-10,2.999905933998097e-05,2.5435298312004306e-10,1.4240697510103928e-10
1797,Jaskinia w Balikowej Skale,J.Wl-02.12,50.823888888888895,19.20583333333333,1797,Jaskinia w Balikowej Skale,50.82388888852144,19.205833333036527,3.674571757983358e-10,2.9680435886803025e-10,4.5870825862663276e-05,3.674571757983358e-10,2.9680435886803025e-10
1798,"Jaskinie ""A"", ""B"", ""C""",J.Wl-01Ex,51.11666666666667,18.933333333333334,1798,"Jaskinie ""A"", ""B"", ""C""",51.11666666639041,18.93333333285142,2.7625901566352695e-10,4.819149523882515e-10,4.55542128902241e-05,2.7625901566352695e-10,4.819149523882515e-10
1799,Jaskinia Rudnickiego,J.Wl-02Ex,51.1,18.816666666666666,1799,Jaskinia Rudnickiego,51.100000030141935,18.816666617348776,-3.014193339367921e-08,4.931789021611621e-08,0.004805454816035879,3.014193339367921e-08,4.931789021611621e-08
1800,Jaskinia w Zalesiakach 1,J.Wl-03Ex,51.083333333333336,18.9,1800,Jaskinia w Zalesiakach 1,51.08333333373653,18.89999999947788,-4.0319747540706885e-10,5.22117460377558e-10,5.779415600568977e-05,4.0319747540706885e-10,5.22117460377558e-10
1801,Jaskinia w Zalesiakach 2,J.Wl-04Ex,51.083333333333336,18.9,1801,Jaskinia w Zalesiakach 2,51.08333333373653,18.89999999947788,-4.0319747540706885e-10,5.22117460377558e-10,5.779415600568977e-05,4.0319747540706885e-10,5.22117460377558e-10
1802,Jaskinia w Zalesiakach 3,J.Wl-05Ex,51.083333333333336,18.9,1802,Jaskinia w Zalesiakach 3,51.08333333373653,18.89999999947788,-4.0319747540706885e-10,5.22117460377558e-10,5.779415600568977e-05,4.0319747540706885e-10,5.22117460377558e-10
1803,Jaskinia w Zalesiakach 4,J.Wl-06Ex,51.083333333333336,18.9,1803,Jaskinia w Zalesiakach 4,51.08333333373653,18.89999999947788,-4.0319747540706885e-10,5.22117460377558e-10,5.779415600568977e-05,4.0319747540706885e-10,5.22117460377558e-10
1804,Jaskinia w Zalesiakach 5,J.Wl-07Ex,51.083333333333336,18.9,1804,Jaskinia w Zalesiakach 5,51.08333333373653,18.89999999947788,-4.0319747540706885e-10,5.22117460377558e-10,5.779415600568977e-05,4.0319747540706885e-10,5.22117460377558e-10
1805,Jaskinia w Zalesiakach 6,J.Wl-08Ex,51.083333333333336,18.9,1805,Jaskinia w Zalesiakach 6,51.08333333373653,18.89999999947788,-4.0319747540706885e-10,5.22117460377558e-10,5.779415600568977e-05,4.0319747540706885e-10,5.22117460377558e-10
1806,Jaskinia Blokowisko,J.Wl-09Ex,51.1,18.849999999999998,1806,Jaskinia Blokowisko,51.100000000296184,18.84999999974717,-2.9618263397424016e-10,2.5282886895183765e-10,3.736763516934357e-05,2.9618263397424016e-10,2.5282886895183765e-10
1807,"Jaskinia w kamieniołomie ""Trawertyn""",J.Wl-10Ex,51.1,18.849999999999998,1807,"Jaskinia w kamieniołomie ""Trawertyn""",51.100000000296184,18.84999999974717,-2.9618263397424016e-10,2.5282886895183765e-10,3.736763516934357e-05,2.9618263397424016e-10,2.5282886895183765e-10
1808,Jaskinia Buki,J.Wl-11Ex,51.06666666666667,18.8,1808,Jaskinia Buki,51.06666670862579,18.799999959139317,-4.1959118846079946e-08,4.086068372544105e-08,0.005469955665645921,4.1959118846079946e-08,4.086068372544105e-08
1809,Jaskinia Młynki,J.Wl-12Ex,51.083333333333336,18.783333333333335,1809,Jaskinia Młynki,51.08333334559017,18.78333334212968,-1.2256833770152298e-08,-8.796344985739779e-09,0.0014949995369307634,1.2256833770152298e-08,8.796344985739779e-09
1810,Jaskinia Szachownica V,J.Wl-13Ex,51.05,18.8,1810,Jaskinia Szachownica V,51.05000000863848,18.79999996643135,-8.638480153422279e-09,3.356865008186105e-08,0.0025355020449448354,8.638480153422279e-09,3.356865008186105e-08
1811,Jaskinia nad Kamieniołomem,J.Wl-14Ex,50.983333333333334,18.833333333333332,1811,Jaskinia nad Kamieniołomem,50.98333333315253,18.833333333227184,1.808047045415151e-10,1.0614797929520137e-10,2.1433488860156894e-05,1.808047045415151e-10,1.0614797929520137e-10
1812,Schronisko na Górze Rębielskiej,J.Wl-15Ex,50.983333333333334,18.833333333333332,1812,Schronisko na Górze Rębielskiej,50.983333318717555,18.833333303353086,1.461577880945697e-08,2.998024584144332e-08,0.0026543864083926165,1.461577880945697e-08,2.998024584144332e-08
1813,"Jaskinia ""A""",J.Wl-16Ex,50.983333333333334,18.833333333333332,1813,"Jaskinia ""A""",50.98333333315253,18.833333333227184,1.808047045415151e-10,1.0614797929520137e-10,2.1433488860156894e-05,1.808047045415151e-10,1.0614797929520137e-10
1814,"Jaskinia ""B""",J.Wl-17Ex,50.983333333333334,18.833333333333332,1814,"Jaskinia ""B""",50.98333333315253,18.833333333227184,1.808047045415151e-10,1.0614797929520137e-10,2.1433488860156894e-05,1.808047045415151e-10,1.0614797929520137e-10
1815,Jaskinia Opatowska,J.Wl-18Ex,50.983333333333334,18.816666666666666,1815,Jaskinia Opatowska,50.98333333324959,18.816666666606913,8.374456683668541e-11,5.975309136374563e-11,1.0208228721154966e-05,8.374456683668541e-11,5.975309136374563e-11
1816,Jaskinia w Kurzelowie,J.Wl-19Ex,50.93333333333333,18.866666666666667,1816,Jaskinia w Kurzelowie,50.93333333290117,18.866666666662184,4.3215919731665053e-10,4.483524662646232e-12,4.805514365461109e-05,4.3215919731665053e-10,4.483524662646232e-12
1817,Jaskinia w Kłobucku,J.Wl-20Ex,50.88333333333333,18.933333333333334,1817,Jaskinia w Kłobucku,50.88333334676392,18.93333329486706,-1.3430586420781765e-08,3.846627194548091e-08,0.0030842058556904486,1.3430586420781765e-08,3.846627194548091e-08
1818,Arkada za Matką Boską,J.Olk.I-06.01,50.17361111111111,19.756944444444443,1818,Arkada za Matką Boską,50.17361106666796,19.756944458604963,4.4443147828587826e-08,-1.4160519867800758e-08,0.005043698357879999,4.4443147828587826e-08,1.4160519867800758e-08
1819,Jaskinia Ukryta,J.Olk.I-06.02,50.16861111111111,19.761388888888888,1819,Jaskinia Ukryta,50.16861111123709,19.761388889009595,-1.2597922705026576e-10,-1.2070699995092582e-10,1.643632158367556e-05,1.2597922705026576e-10,1.2070699995092582e-10
1820,Okap pod Ukrytą,J.Olk.I-06.03,50.16833333333333,19.761388888888888,1820,Okap pod Ukrytą,50.16833333300055,19.76138888899261,3.327826902932429e-10,-1.0372147585258062e-10,3.773382186638541e-05,3.327826902932429e-10,1.0372147585258062e-10
1821,Korytarzyk w górze Doliny Kobylańskiej,J.Olk.I-06.04,50.168055555555554,19.761666666666667,1821,Korytarzyk w górze Doliny Kobylańskiej,50.16805555539849,19.76166666714941,1.5706547173977015e-10,-4.827427346754121e-10,3.856427538411526e-05,1.5706547173977015e-10,4.827427346754121e-10
1822,Schronisko nad Odrą,J.Śl-01.01,50.5175,17.956944444444442,1822,Schronisko nad Odrą,50.517500000186594,17.956944444669386,-1.865956278379599e-10,-2.2494361928693252e-10,2.6142817510015986e-05,1.865956278379599e-10,2.2494361928693252e-10
1823,Schronisko w Tarnowie VI,J.Śl-01.02,50.55777777777777,18.091388888888886,1823,Schronisko w Tarnowie VI,50.557777777824505,18.091388889522843,-4.673239573094179e-11,-6.339568869861978e-10,4.508461312346102e-05,4.673239573094179e-11,6.339568869861978e-10
1824,Schronisko Otmickie I,J.Śl-01.03,50.56083333333333,18.130555555555556,1824,Schronisko Otmickie I,50.560833333174024,18.130555554856468,1.5930368135741446e-10,6.990887868596474e-10,5.246277484826309e-05,1.5930368135741446e-10,6.990887868596474e-10
1825,Schronisko Otmickie II,J.Śl-01.04,50.560694444444444,18.13,1825,Schronisko Otmickie II,50.560694444572725,18.129999999885317,-1.282813855141285e-10,1.1468159755168017e-10,1.6403705898478192e-05,1.282813855141285e-10,1.1468159755168017e-10
1826,Schronisko Otmickie III,J.Śl-01.05,50.56055555555555,18.133888888888887,1826,Schronisko Otmickie III,50.560555555532055,18.13388888833751,2.3497648271586513e-11,5.513776102361589e-10,3.9035739173644475e-05,2.3497648271586513e-11,5.513776102361589e-10
1827,Schronisko Otmickie IV,J.Śl-01.06,50.55555555555555,18.133888888888887,1827,Schronisko Otmickie IV,50.555555555447995,18.13388888935066,1.0755485391200637e-10,-4.617746185431315e-10,3.4745402688499164e-05,1.0755485391200637e-10,4.617746185431315e-10
1828,Jaskinia Chełmska,J.Śl-01.07,50.4775,18.148888888888887,1828,Jaskinia Chełmska,50.47750000041314,18.148888889333932,-4.1313796828035265e-10,-4.4504488982965995e-10,5.5696700783252544e-05,4.1313796828035265e-10,4.4504488982965995e-10
1829,Schronisko w Rezerwacie,J.Śl-01.08,50.45305555555556,18.16888888888889,1829,Schronisko w Rezerwacie,50.45305555562125,18.168888889281543,-6.568967592102126e-11,-3.9265302120838896e-10,2.8743010020728234e-05,6.568967592102126e-11,3.9265302120838896e-10
1830,Schronisko Kościste,J.Śl-01.09,50.532777777777774,18.245555555555555,1830,Schronisko Kościste,50.53277777753546,18.24555555536006,2.4231638917626697e-10,1.9549517560335516e-10,3.0280481968460555e-05,2.4231638917626697e-10,1.9549517560335516e-10
1831,Schronisko Strzelce I,J.Śl-01.10,50.53055555555555,18.309444444444445,1831,Schronisko Strzelce I,50.53055555544529,18.30944444495774,1.1026202173525235e-10,-5.132960723130964e-10,3.829699803903529e-05,1.1026202173525235e-10,5.132960723130964e-10
1832,Jaskinia Strzelecka,J.Śl-01.11,50.53055555555555,18.30666666666667,1832,Jaskinia Strzelecka,50.53055555595566,18.306666667113724,-4.001066145065124e-10,-4.4705572577186103e-10,5.456978240738502e-05,4.001066145065124e-10,4.4705572577186103e-10
1833,Schronisko Strzelce V,J.Śl-01.12,50.53055555555555,18.30666666666667,1833,Schronisko Strzelce V,50.53055555595566,18.306666667113724,-4.001066145065124e-10,-4.4705572577186103e-10,5.456978240738502e-05,4.001066145065124e-10,4.4705572577186103e-10
1834,Schronisko w Szczepanku I,J.Śl-01.13,50.53055555555555,18.343333333333334,1834,Schronisko w Szczepanku I,50.530555555754205,18.34333333398648,-1.986535380638088e-10,-6.531450935653993e-10,5.117867910882475e-05,1.986535380638088e-10,6.531450935653993e-10
1835,Schronisko w Szczepanku II,J.Śl-01.14,50.530833333333334,18.34361111111111,1835,Schronisko w Szczepanku II,50.53083333370476,18.343611111561476,-3.7142910969123477e-10,-4.503668549205031e-10,5.2144806162207235e-05,3.7142910969123477e-10,4.503668549205031e-10
1836,Schronisko w Szczepanku III,J.Śl-01.15,50.530833333333334,18.343888888888888,1836,Schronisko w Szczepanku III,50.530833333053494,18.343888889185457,2.7984015105175786e-10,-2.965698797652294e-10,3.7519392855567174e-05,2.7984015105175786e-10,2.965698797652294e-10
1837,Schronisko w Szczepanku IV,J.Śl-01.16,50.53111111111111,18.34472222222222,1837,Schronisko w Szczepanku IV,50.53111111132983,18.344722221637426,-2.1871926492167404e-10,5.847944350989565e-10,4.795872414447877e-05,2.1871926492167404e-10,5.847944350989565e-10
1838,Szczelina z Różą,J.Olk.I-06.05,50.168055555555554,19.761666666666667,1838,Szczelina z Różą,50.16805555539849,19.76166666714941,1.5706547173977015e-10,-4.827427346754121e-10,3.856427538411526e-05,1.5706547173977015e-10,4.827427346754121e-10
1839,Jaskinia w Szczepanku V,J.Śl-01.17,50.530833333333334,18.343888888888888,1839,Jaskinia w Szczepanku V,50.530833333053494,18.343888889185457,2.7984015105175786e-10,-2.965698797652294e-10,3.7519392855567174e-05,2.7984015105175786e-10,2.965698797652294e-10
1840,Grotka w Kominie,J.Olk.I-06.06,50.16555555555556,19.76388888888889,1840,Grotka w Kominie,50.165555555879656,19.763888888952145,-3.240998580622545e-10,-6.325606705104292e-11,3.631936555937332e-05,3.240998580622545e-10,6.325606705104292e-11
1841,Schronisko w Szczepanku VI,J.Śl-01.18,50.530833333333334,18.34361111111111,1841,Schronisko w Szczepanku VI,50.53083333370476,18.343611111561476,-3.7142910969123477e-10,-4.503668549205031e-10,5.2144806162207235e-05,3.7142910969123477e-10,4.503668549205031e-10
1842,Schronisko w Szczepanku VII,J.Śl-01.19,50.530833333333334,18.34361111111111,1842,Schronisko w Szczepanku VII,50.53083333370476,18.343611111561476,-3.7142910969123477e-10,-4.503668549205031e-10,5.2144806162207235e-05,3.7142910969123477e-10,4.503668549205031e-10
1843,Jaskinia Kowalskiego,J.Olk.I-06.07,50.165277777777774,19.76388888888889,1843,Jaskinia Kowalskiego,50.16527777747193,19.763888888645468,3.058460151805775e-10,2.434212831303739e-10,3.817369730629345e-05,3.058460151805775e-10,2.434212831303739e-10
1844,Schronisko w Szczepanku VIII,J.Śl-01.20,50.530833333333334,18.34361111111111,1844,Schronisko w Szczepanku VIII,50.53083333370476,18.343611111561476,-3.7142910969123477e-10,-4.503668549205031e-10,5.2144806162207235e-05,3.7142910969123477e-10,4.503668549205031e-10
1845,Komórka w Pochyłej Turni,J.Olk.I-06.08,50.165277777777774,19.76388888888889,1845,Komórka w Pochyłej Turni,50.16527777747193,19.763888888645468,3.058460151805775e-10,2.434212831303739e-10,3.817369730629345e-05,3.058460151805775e-10,2.434212831303739e-10
1846,Okap w Przerwanym Kominie,J.Olk.I-06.09,50.165277777777774,19.764166666666668,1846,Okap w Przerwanym Kominie,50.16527777751086,19.764166666125053,2.6691537868828163e-10,5.416147530468152e-10,4.867439411317727e-05,2.6691537868828163e-10,5.416147530468152e-10
1847,Schronisko nad Źródłem I,J.Olk.I-06.10,50.165277777777774,19.76388888888889,1847,Schronisko nad Źródłem I,50.16527777747193,19.763888888645468,3.058460151805775e-10,2.434212831303739e-10,3.817369730629345e-05,3.058460151805775e-10,2.434212831303739e-10
1848,Schronisko w Szczepanku IX,J.Śl-01.21,50.530833333333334,18.34361111111111,1848,Schronisko w Szczepanku IX,50.53083333370476,18.343611111561476,-3.7142910969123477e-10,-4.503668549205031e-10,5.2144806162207235e-05,3.7142910969123477e-10,4.503668549205031e-10
1849,Okap z Ośmiornicą,J.Olk.I-06.11,50.16555555555556,19.76388888888889,1849,Okap z Ośmiornicą,50.165555555879656,19.763888888952145,-3.240998580622545e-10,-6.325606705104292e-11,3.631936555937332e-05,3.240998580622545e-10,6.325606705104292e-11
1850,Schronisko w Szczepanku X,J.Śl-01.22,50.530833333333334,18.34361111111111,1850,Schronisko w Szczepanku X,50.53083333370476,18.343611111561476,-3.7142910969123477e-10,-4.503668549205031e-10,5.2144806162207235e-05,3.7142910969123477e-10,4.503668549205031e-10
1851,Komórka z Liśćmi,J.Olk.I-06.12,50.16777777777777,19.766111111111112,1851,Komórka z Liśćmi,50.16777777810184,19.766111111583612,-3.240714363528241e-10,-4.725002611394302e-10,4.9305874604677184e-05,3.240714363528241e-10,4.725002611394302e-10
1852,Jaskinia Lisia,J.Śl-01.23,50.52972222222222,18.553611111111113,1852,Jaskinia Lisia,50.52972222184264,18.553611110985056,3.795790348704031e-10,1.2605738675119937e-10,4.313764990430266e-05,3.795790348704031e-10,1.2605738675119937e-10
1853,Schronisko w Napłatkach I,J.Śl-01.24,50.52972222222222,18.553611111111113,1853,Schronisko w Napłatkach I,50.52972222184264,18.553611110985056,3.795790348704031e-10,1.2605738675119937e-10,4.313764990430266e-05,3.795790348704031e-10,1.2605738675119937e-10
1854,Jaskinia w górze Doliny Kobylańskiej,J.Olk.I-06.13,50.1675,19.766111111111112,1854,Jaskinia w górze Doliny Kobylańskiej,50.16749999977619,19.766111110856837,2.2380675090971636e-10,2.5427482341910945e-10,3.077832023937852e-05,2.2380675090971636e-10,2.5427482341910945e-10
1855,Schronisko w Napłatkach II,J.Śl-01.25,50.52972222222222,18.553611111111113,1855,Schronisko w Napłatkach II,50.52972222184264,18.553611110985056,3.795790348704031e-10,1.2605738675119937e-10,4.313764990430266e-05,3.795790348704031e-10,1.2605738675119937e-10
1856,Schronisko Środkowe,J.Śl-01.26,50.52972222222222,18.553611111111113,1856,Schronisko Środkowe,50.52972222184264,18.553611110985056,3.795790348704031e-10,1.2605738675119937e-10,4.313764990430266e-05,3.795790348704031e-10,1.2605738675119937e-10
1857,Szczelina w górze Doliny Kobylańskiej,J.Olk.I-06.14,50.1675,19.766111111111112,1857,Szczelina w górze Doliny Kobylańskiej,50.167500015691296,19.766111153130907,-1.5691298926867603e-08,-4.201979564300018e-08,0.0034643343983389446,1.5691298926867603e-08,4.201979564300018e-08
1858,Schronisko Wysokie,J.Śl-01.27,50.52972222222222,18.553611111111113,1858,Schronisko Wysokie,50.52972222184264,18.553611110985056,3.795790348704031e-10,1.2605738675119937e-10,4.313764990430266e-05,3.795790348704031e-10,1.2605738675119937e-10
1859,Schronisko Krótkie,J.Śl-01.28,50.52972222222222,18.553611111111113,1859,Schronisko Krótkie,50.52972222184264,18.553611110985056,3.795790348704031e-10,1.2605738675119937e-10,4.313764990430266e-05,3.795790348704031e-10,1.2605738675119937e-10
1860,Tunel Blachowicki,J.Śl-02.01,50.406388888888884,18.852222222222224,1860,Tunel Blachowicki,50.40638888902869,18.852222221939513,-1.398063886881573e-10,2.8271074370422866e-10,2.5358971856269946e-05,1.398063886881573e-10,2.8271074370422866e-10
1861,Jaskinia na Blachówce,J.Śl-02.02,50.40611111111111,18.852222222222224,1861,Jaskinia na Blachówce,50.4061111111258,18.852222222910473,-1.4694023775518872e-11,-6.88249457425627e-10,4.8803052693577813e-05,1.4694023775518872e-11,6.88249457425627e-10
1862,Lisi Korytarzyk,J.Olk.I-06.15,50.16861111111111,19.767777777777777,1862,Lisi Korytarzyk,50.16861111120469,19.76777777720361,-9.35784782996052e-11,5.741682684856642e-10,4.219755804776477e-05,9.35784782996052e-11,5.741682684856642e-10
1863,Schronisko w Bobrownikach,J.Śl-02.03,50.376666666666665,19.01,1863,Schronisko w Bobrownikach,50.376666666350985,19.010000000385205,3.156799266434973e-10,-3.852029806239443e-10,4.4477942144278515e-05,3.156799266434973e-10,3.852029806239443e-10
1864,Pojedyncza Koliba,J.Olk.I-06.16,50.168055555555554,19.7675,1864,Pojedyncza Koliba,50.168055555933705,19.767500000551948,-3.781508439715253e-10,-5.519495971384458e-10,5.75631877457612e-05,3.781508439715253e-10,5.519495971384458e-10
1865,Schronisko Triasowe I,J.Śl-02.04,50.401944444444446,19.065833333333334,1865,Schronisko Triasowe I,50.401944444593994,19.06583333315974,-1.4954792959542829e-10,1.7359269577355008e-10,2.0685357965150905e-05,1.4954792959542829e-10,1.7359269577355008e-10
1866,Szczelina z Korzeniem,J.Olk.I-06.17,50.168055555555554,19.76722222222222,1866,Szczelina z Korzeniem,50.168055555742896,19.767222222335928,-1.8734169771050802e-10,-1.1370815400368883e-10,2.2350317671312667e-05,1.8734169771050802e-10,1.1370815400368883e-10
1867,Schronisko Triasowe II,J.Śl-02.05,50.401944444444446,19.065833333333334,1867,Schronisko Triasowe II,50.401944444593994,19.06583333315974,-1.4954792959542829e-10,1.7359269577355008e-10,2.0685357965150905e-05,1.4954792959542829e-10,1.7359269577355008e-10
1868,Koleba pod Jastrzębią,J.Olk.I-06.18,50.16555555555556,19.765,1868,Koleba pod Jastrzębią,50.16555555565501,19.764999999721947,-9.945466672434122e-11,2.780531360713212e-10,2.26837115257139e-05,9.945466672434122e-11,2.780531360713212e-10
1869,Jaskinia Skora,J.Śl-02.06,50.41027777777778,19.12777777777778,1869,Jaskinia Skora,50.41027777810395,19.1277777778514,-3.26174642850674e-10,-7.361933285210398e-11,3.6641985279456645e-05,3.26174642850674e-10,7.361933285210398e-11
1870,Ząbkowicki Kominek,J.Śl-02.07,50.37222222222222,19.26972222222222,1870,Ząbkowicki Kominek,50.37222222177165,19.26972222289548,4.5056935960019473e-10,-6.732605584147677e-10,6.920941412507436e-05,4.5056935960019473e-10,6.732605584147677e-10
1871,Koleba w Szerokiej Turni,J.Olk.I-06.19,50.16555555555556,19.765,1871,Koleba w Szerokiej Turni,50.16555555565501,19.764999999721947,-9.945466672434122e-11,2.780531360713212e-10,2.26837115257139e-05,9.945466672434122e-11,2.780531360713212e-10
1872,Szczelina za Szerokim Murem,J.Olk.I-06.20,50.165,19.76527777777778,1872,Szczelina za Szerokim Murem,50.16499999977138,19.765277777548395,2.2861712523081223e-10,2.2938451138543314e-10,3.0219131347061025e-05,2.2861712523081223e-10,2.2938451138543314e-10
